epoch,loss,loss/bc_left,loss/bc_right,loss/data,loss/ic,loss/pde_residual,loss/smma,lr,step
299,0.0008204240584746003,3.5597968235379085e-05,3.0809380405116826e-05,0.0005839414079673588,4.57871392427478e-05,0.00012428738409653306,0.0008325165836140513,,374999
,,,,,,,,0.001,375000
300,0.0008313211728818715,3.646168624982238e-05,2.9895019906689413e-05,0.000583464337978512,4.761289892485365e-05,0.00013388795196078718,0.0008324568625539541,,376249
,,,,,,,,0.001,376250
301,0.0008289225515909493,3.994062353740446e-05,3.258261494920589e-05,0.0005834814510308206,4.6140623453538865e-05,0.00012677727499976754,0.0008322801440954208,,377499
,,,,,,,,0.001,377500
302,0.0008304902003146708,3.96683462895453e-05,3.3604334021219984e-05,0.0005844979896210134,4.7978272050386295e-05,0.0001247412001248449,0.0008321906207129359,,378749
,,,,,,,,0.001,378750
303,0.0008251387625932693,3.763381391763687e-05,3.106199801550247e-05,0.0005800395156256855,4.7052715672180057e-05,0.0001293510722462088,0.000831838056910783,,379999
,,,,,,,,0.001,380000
304,0.0008317908504977822,3.82173020625487e-05,3.157747778459452e-05,0.0005838201032020152,4.637282472685911e-05,0.0001318037830060348,0.0008318356703966856,,381249
,,,,,,,,0.001,381250
305,0.0008235725690610707,3.618852133513428e-05,3.0266672183643095e-05,0.0005827697459608316,4.670832640840672e-05,0.00012763937411364168,0.0008314225124195218,,382499
,,,,,,,,0.001,382500
306,0.000821026333142072,3.731639662873931e-05,3.0390287065529265e-05,0.0005823657847940922,4.564272967400029e-05,0.0001253117952728644,0.0008309027180075645,,383749
,,,,,,,,0.001,383750
307,0.0008141201687976718,3.616021786001511e-05,3.024428224307485e-05,0.0005799680366180837,4.596747021423653e-05,0.00012178126780781895,0.000830063596367836,,384999
,,,,,,,,0.001,385000
308,0.0008288121316581964,3.9927723264554515e-05,3.338265014463104e-05,0.000585108355153352,4.774613989866339e-05,0.00012264784891158342,0.000830001023132354,,386249
,,,,,,,,0.001,386250
309,0.0008124344749376178,3.466343696345575e-05,2.8624055630643852e-05,0.0005808700225315988,4.5551911171060055e-05,0.00012272520689293742,0.0008291226695291698,,387499
,,,,,,,,0.001,387500
310,0.0008232442778535187,3.6845452996203676e-05,2.967865475511644e-05,0.0005808118730783463,4.700370118371211e-05,0.00012890464859083295,0.0008288287790492177,,388749
,,,,,,,,0.001,388750
311,0.0008267181110568345,3.5833989386446774e-05,2.9311018806765787e-05,0.0005823289975523949,4.634077049558982e-05,0.0001329032238572836,0.0008287232485599816,,389999
,,,,,,,,0.001,390000
312,0.0008172745583578944,3.394980012672022e-05,2.8709024263662286e-05,0.0005802764790132642,4.658885518438183e-05,0.0001277502451557666,0.0008281507762148976,,391249
,,,,,,,,0.001,391250
313,0.0008186359191313386,3.839291457552463e-05,3.0445242373389192e-05,0.0005834134062752128,4.552009704639204e-05,0.00012086385686416179,0.0008276750450022519,,392499
,,,,,,,,0.001,392500
314,0.0008244902710430324,4.114469629712403e-05,3.167770046275109e-05,0.0005794499302282929,4.631241608876735e-05,0.00012590436381287873,0.0008275157888419926,,393749
,,,,,,,,0.001,393750
315,0.0008239842136390507,3.845370883936994e-05,3.117926462437026e-05,0.0005829481524415314,4.67492536699865e-05,0.0001246541360160336,0.0008273392450064421,,394999
,,,,,,,,0.001,395000
316,0.0008211143431253731,3.777928577619605e-05,3.113115599262528e-05,0.0005802104715257883,4.6647237468278036e-05,0.00012534597772173584,0.0008270280086435378,,396249
,,,,,,,,0.001,396250
317,0.0008202241151593626,3.717186700669117e-05,3.0314544346765615e-05,0.0005801471415907145,4.610095493262634e-05,0.00012648958363570273,0.0008266877848654985,,397499
,,,,,,,,0.001,397500
318,0.0008156459080055356,3.6525823816191405e-05,3.0285056709544733e-05,0.0005808214191347361,4.545593765215017e-05,0.00012255700130481273,0.0008261356852017343,,398749
,,,,,,,,0.001,398750
319,0.0008136452524922788,3.360461414558813e-05,2.8155174732091837e-05,0.0005787759437225759,4.444504520506598e-05,0.00012866542965639383,0.0008255111752077937,,399999
,,,,,,,,0.001,400000
320,0.0008156522526405752,3.696066778502427e-05,3.091135295107961e-05,0.0005800144863314927,4.6240696974564344e-05,0.0001215246447827667,0.0008250182145275176,,401249
,,,,,,,,0.001,401250
321,0.0008201874443329871,3.516670039971359e-05,2.9159295081626624e-05,0.000578797422349453,4.564466144074686e-05,0.00013141933595761657,0.0008247767109423876,,402499
,,,,,,,,0.001,402500
322,0.0008156163967214525,3.700683009810746e-05,3.0744133255211636e-05,0.000578944047447294,4.575927596306428e-05,0.00012316244828980416,0.0008243186748586595,,403749
,,,,,,,,0.001,403750
323,0.0008310134871862829,3.745827780221589e-05,2.977611802634783e-05,0.0005832471651956439,4.744889884022996e-05,0.00013308315828908235,0.0008246534271165729,,404999
,,,,,,,,0.001,405000
324,0.0008169321808964014,3.6291516153141856e-05,3.030860170838423e-05,0.0005792483570985496,4.5788619900122285e-05,0.0001252949732588604,0.0008242673357017338,,406249
,,,,,,,,0.001,406250
325,0.0008164146565832198,3.51642956957221e-05,3.0104130928521045e-05,0.0005799063364975154,4.597370570991188e-05,0.0001252665533684194,0.0008238747250288725,,407499
,,,,,,,,0.001,407500
326,0.0008137169061228633,3.589587504393421e-05,2.934774965979159e-05,0.0005779980565421283,4.47259189968463e-05,0.00012574894935823977,0.0008233668049797416,,408749
,,,,,,,,0.001,408750
327,0.0008154211100190878,3.559396282071248e-05,3.070716411457397e-05,0.0005772856529802084,4.515824548434466e-05,0.00012667600822169334,0.0008229695376940072,,409999
,,,,,,,,0.001,410000
328,0.0008174197864718735,3.5556488001020625e-05,2.8800406653317623e-05,0.0005777720361948013,4.514012471190654e-05,0.00013015064178034663,0.0008226920617744327,,411249
,,,,,,,,0.001,411250
329,0.0008132720249705017,3.738859959412366e-05,3.1506773666478693e-05,0.0005787456757389009,4.5510692871175706e-05,0.00012011991930194199,0.0008222210453823209,,412499
,,,,,,,,0.001,412500
330,0.0008119728299789131,3.6120658478466794e-05,3.0407169106183574e-05,0.0005780167994089425,4.502210140344687e-05,0.0001224045699927956,0.0008217086433432996,,413749
,,,,,,,,0.001,413750
331,0.0008145981701090932,3.405671304790303e-05,2.752915861492511e-05,0.0005792434676550329,4.4877524487674236e-05,0.00012889181380160153,0.0008213531109504402,,414999
,,,,,,,,0.001,415000
332,0.0008198925061151385,3.5159064282197505e-05,2.813512401189655e-05,0.0005809666472487152,4.415914008859545e-05,0.00013147310528438538,0.0008212800603359938,,416249
,,,,,,,,0.001,416250
333,0.0008049685275182128,3.347714664414525e-05,2.8417862267815508e-05,0.0005765864043496549,4.534739855444059e-05,0.00012113999400753528,0.0008204645127989352,,417499
,,,,,,,,0.001,417500
334,0.0008230669191107154,3.8674395909765735e-05,3.19486171065364e-05,0.0005813349853269756,4.657728277379647e-05,0.00012453124509193003,0.0008205946069210768,,418749
,,,,,,,,0.001,418750
335,0.0008106415043585002,3.705975177581422e-05,3.109004319412634e-05,0.0005789026035927236,4.5026245061308146e-05,0.00011856299533974379,0.0008200969896279275,,419999
,,,,,,,,0.001,420000
336,0.0008057175436988473,3.5654345992952585e-05,2.8542539439513348e-05,0.0005777732003480196,4.381812323117629e-05,0.00011992902727797627,0.0008193780086003244,,421249
,,,,,,,,0.001,421250
337,0.0008160009165294468,3.743309207493439e-05,3.039393777726218e-05,0.0005789344431832433,4.421547782840207e-05,0.0001250242057722062,0.0008192091481760144,,422499
,,,,,,,,0.001,422500
338,0.0008101142011582851,3.575592199922539e-05,2.9744380299234763e-05,0.000577978731598705,4.49189028586261e-05,0.00012171576236141846,0.0008187544299289584,,423749
,,,,,,,,0.001,423750
339,0.0008082778076641262,3.491387906251475e-05,2.874402707675472e-05,0.0005770580028183758,4.388506567920558e-05,0.00012367559247650206,0.0008182305609807372,,424999
,,,,,,,,0.001,425000
340,0.0008378031780011952,4.212320709484629e-05,3.21422703564167e-05,0.0005823510582558811,4.629331306205131e-05,0.00013489338743966073,0.0008192092063836753,,426249
,,,,,,,,0.001,426250
341,0.0008078874670900404,3.3461154089309275e-05,2.8458285669330508e-05,0.0005801606457680464,4.379556776257232e-05,0.00012201201025163755,0.0008186431368812919,,427499
,,,,,,,,0.001,427500
342,0.0008086267625913024,3.524006751831621e-05,2.9719862141064368e-05,0.00057728320825845,4.380045356811024e-05,0.00012258334027137607,0.0008181423181667924,,428749
,,,,,,,,0.001,428750
343,0.0008198812720365822,3.6368146538734436e-05,2.912629315687809e-05,0.0005797390476800501,4.50478182756342e-05,0.00012959919695276767,0.0008182292222045362,,429999
,,,,,,,,0.001,430000
344,0.000815586477983743,3.708057556650601e-05,3.077785004279576e-05,0.000579324783757329,4.4773165427614003e-05,0.00012362956476863474,0.0008180970908142626,,431249
,,,,,,,,0.001,431250
345,0.000813291291706264,3.669052239274606e-05,2.982191654155031e-05,0.000577105674892664,4.4447602704167366e-05,0.00012522547331172973,0.0008178568095900118,,432499
,,,,,,,,0.001,432500
346,0.0008114678203128278,3.2136336812982336e-05,2.6369121769675985e-05,0.0005774805904366076,4.3453201215015724e-05,0.00013202897389419377,0.0008175373659469187,,433749
,,,,,,,,0.001,433750
347,0.0008121745777316391,3.540145917213522e-05,2.8868553272332065e-05,0.0005770259303972125,4.342558531789109e-05,0.00012745308049488813,0.0008172692032530904,,434999
,,,,,,,,0.001,435000
348,0.0008048068848438561,3.5051787563133985e-05,2.8989943530177698e-05,0.0005761162028647959,4.2946161556756124e-05,0.00012170308764325455,0.0008166460902430117,,436249
,,,,,,,,0.001,436250
349,0.0008059508400037885,3.636188557720743e-05,2.9341346817091107e-05,0.0005743729998357594,4.383250779937953e-05,0.00012204222730360925,0.0008161113364621997,,437499
,,,,,,,,0.001,437500
350,0.00081142463022843,3.352819840074517e-05,2.7675685487338342e-05,0.0005770913558080792,4.369186353869736e-05,0.00012943751062266529,0.0008158769924193621,,438749
,,,,,,,,0.001,438750
351,0.0008071637130342424,3.4550790587672964e-05,2.8434938940335996e-05,0.0005759756313636899,4.249118501320481e-05,0.0001257110561709851,0.0008154413662850857,,439999
,,,,,,,,0.001,440000
352,0.0008208723156712949,3.6594308767234907e-05,2.9634782549692318e-05,0.0005803494132123888,4.3920899770455435e-05,0.0001303726021433249,0.000815712905023247,,441249
,,,,,,,,0.001,441250
353,0.000806191994342953,3.303007906652056e-05,2.7530315492185764e-05,0.0005753251607529819,4.3144827941432595e-05,0.000127161736600101,0.0008152368245646358,,442499
,,,,,,,,0.001,442500
354,0.0008071981719695032,3.388528057257645e-05,2.752686123130843e-05,0.0005761299398727715,4.263189839548431e-05,0.0001270239445148036,0.0008148349006660283,,443749
,,,,,,,,0.001,443750
355,0.0008033945341594517,3.4539054468041286e-05,2.938426951004658e-05,0.0005760790663771331,4.3822183215525e-05,0.00011957069364143535,0.0008142628939822316,,444999
,,,,,,,,0.001,445000
356,0.0008150317007675767,3.56361415470019e-05,2.7767389838118106e-05,0.0005765921669080853,4.253977385815233e-05,0.0001324970362475142,0.0008143013110384345,,446249
,,,,,,,,0.001,446250
357,0.0008041474502533674,3.439426654949784e-05,2.840263186953962e-05,0.0005759810446761549,4.2369731090730056e-05,0.00012299999070819467,0.0008137936238199472,,447499
,,,,,,,,0.001,447500
358,0.0007975086919032037,3.41156410286203e-05,2.8120002752984874e-05,0.0005763107910752296,4.200384864816442e-05,0.00011695878492901102,0.0008129794150590897,,448749
,,,,,,,,0.001,448750
359,0.0007969619473442435,3.456151898717508e-05,3.021643715328537e-05,0.0005736289313063025,4.308548159315251e-05,0.00011547094618435949,0.0008121785358525813,,449999
,,,,,,,,0.001,450000
360,0.000801710004452616,3.299396485090256e-05,2.72847137239296e-05,0.0005749946576543152,4.2423333070473745e-05,0.0001240124984178692,0.0008116550743579865,,451249
,,,,,,,,0.001,451250
361,0.0008131011272780597,3.840075441985391e-05,3.0195218641893007e-05,0.000576506950892508,4.320487641962245e-05,0.00012479361612349749,0.0008117274264805019,,452499
,,,,,,,,0.001,452500
362,0.0008022970869205892,3.650481085060164e-05,2.9792257919325493e-05,0.0005756469909101725,4.239704867359251e-05,0.00011795554019045085,0.0008112558862194419,,453749
,,,,,,,,0.001,453750
363,0.0007968342397361994,3.4929162211483344e-05,2.9165077648940496e-05,0.0005738811451010406,4.22867015004158e-05,0.00011657214054139331,0.0008105348097160459,,454999
,,,,,,,,0.001,455000
364,0.0008237327565439045,3.936854045605287e-05,3.14578392135445e-05,0.0005783094675280154,4.35576330346521e-05,0.00013103934179525822,0.0008111947099678218,,456249
,,,,,,,,0.001,456250
365,0.000803091621492058,3.413780723349191e-05,2.8108430342399515e-05,0.0005768811679445207,4.288711352273822e-05,0.00012107758811907843,0.0008107895264402032,,457499
,,,,,,,,0.001,457500
366,0.0008022463880479336,3.3914930099854246e-05,2.88964783976553e-05,0.0005765778478235006,4.159988020546734e-05,0.00012125605280743912,0.0008103623986244202,,458749
,,,,,,,,0.001,458750
367,0.0007984113181009889,3.31379815179389e-05,2.7534651962923817e-05,0.0005746483220718801,4.0840583096724004e-05,0.00012224949023220688,0.0008097648387774825,,459999
,,,,,,,,0.001,460000
368,0.0008051275508478284,3.5960616514785215e-05,2.920860606536735e-05,0.0005758892511948943,4.2791674786712974e-05,0.00012127772788517177,0.0008095329976640642,,461249
,,,,,,,,0.001,461250
369,0.000798095774371177,3.437893246882595e-05,2.8160304282209836e-05,0.0005742403445765376,4.290540164220147e-05,0.00011841060768347234,0.0008089611073955894,,462499
,,,,,,,,0.001,462500
370,0.0008002295508049428,3.290841414127499e-05,2.723649777180981e-05,0.0005750113632529974,4.124734550714493e-05,0.00012382632121443748,0.0008085245499387383,,463749
,,,,,,,,0.001,463750
371,0.000807239324785769,3.589900370570831e-05,2.9380995329120196e-05,0.0005739749176427722,4.296451879781671e-05,0.00012501895253080875,0.0008084602886810899,,464999
,,,,,,,,0.001,465000
372,0.0008058333187364042,3.578817631932907e-05,2.9604410883621313e-05,0.0005766616086475551,4.296247425372712e-05,0.00012081695604138076,0.0008083289139904082,,466249
,,,,,,,,0.001,466250
373,0.0008011660538613796,3.547341111698188e-05,2.953271905425936e-05,0.0005750377895310521,4.30777836299967e-05,0.00011804427049355581,0.0008079707622528076,,467499
,,,,,,,,0.001,467500
374,0.0008035680511966348,3.356960223754868e-05,2.6857807824853808e-05,0.0005743538495153189,4.14284695580136e-05,0.00012735887139569968,0.0008077506208792329,,468749
,,,,,,,,0.001,468750
375,0.0008026749710552394,3.473658216535114e-05,2.9223669116618112e-05,0.0005735365557484329,4.2833067709580064e-05,0.0001223459985340014,0.0008074968354776502,,469999
,,,,,,,,0.001,470000
376,0.000802334863692522,3.58904835593421e-05,3.0768202122999355e-05,0.0005737955798394978,4.3087886297143996e-05,0.00011879365774802864,0.0008072387427091599,,471249
,,,,,,,,0.001,471250
377,0.0008006590069271624,3.361142807989381e-05,2.8728896722896025e-05,0.0005730041302740574,4.134620394324884e-05,0.00012396856618579477,0.0008069097530096769,,472499
,,,,,,,,0.001,472500
378,0.0007967454148456454,3.474240656942129e-05,2.9300230380613357e-05,0.0005738497129641473,4.17921764892526e-05,0.00011706155783031136,0.0008064015419222414,,473749
,,,,,,,,0.001,473750
379,0.0008045238209888339,3.2758085581008345e-05,2.7575808417168446e-05,0.0005760769126936793,4.1802333726082e-05,0.0001263111043954268,0.000806307652965188,,474999
,,,,,,,,0.001,475000
380,0.0007959986105561256,3.3276508474955335e-05,2.7063957531936467e-05,0.0005723863723687828,3.991514313383959e-05,0.00012335764768067747,0.0008057922241277993,,476249
,,,,,,,,0.001,476250
381,0.0007930838619358838,3.167643808410503e-05,2.6256551791448146e-05,0.000573977769818157,4.1344017517985776e-05,0.00011982925934717059,0.000805156771093607,,477499
,,,,,,,,0.001,477500
382,0.0008011726313270628,3.3184016501763836e-05,2.7760806915466674e-05,0.0005736175808124244,4.177226946922019e-05,0.00012483776663430035,0.0008049575844779611,,478749
,,,,,,,,0.001,478750
383,0.0007987262797541916,3.27952548104804e-05,2.6856043405132368e-05,0.0005706706433556974,4.182837801636197e-05,0.00012657615297939628,0.0008046459988690913,,479999
,,,,,,,,0.001,480000
384,0.0008227230282500386,3.953310806537047e-05,2.9963453926029615e-05,0.0005766270332969725,4.454834561329335e-05,0.00013205113646108657,0.0008055498474277556,,481249
,,,,,,,,0.001,481250
385,0.0008010669844225049,3.2327661756426096e-05,2.6840072678169236e-05,0.0005744092632085085,4.108961729798466e-05,0.00012640054046642035,0.0008053257479332387,,482499
,,,,,,,,0.001,482500
386,0.0008205993799492717,4.044036541017704e-05,3.379745612619445e-05,0.0005766249960288405,4.230166086927056e-05,0.00012743478873744607,0.0008060894324444234,,483749
,,,,,,,,0.001,483750
387,0.0007955856272019446,3.184604793204926e-05,2.6862204322242178e-05,0.0005751675926148891,4.116509444429539e-05,0.00012054484977852553,0.0008055642247200012,,484999
,,,,,,,,0.001,485000
388,0.0008052223129197955,3.4106506063835695e-05,2.840671550075058e-05,0.0005777502665296197,4.18667150370311e-05,0.00012309262820053846,0.0008055471116676927,,486249
,,,,,,,,0.001,486250
389,0.0007956240442581475,3.367943281773478e-05,2.7707883418770507e-05,0.0005735972663387656,4.093651659786701e-05,0.00011970252671744674,0.0008050509495660663,,487499
,,,,,,,,0.001,487500
390,0.0007998915389180183,3.5037028283113614e-05,2.9052111131022684e-05,0.0005745822563767433,4.094181349501014e-05,0.00012027810589643195,0.0008047929732128978,,488749
,,,,,,,,0.001,488750
391,0.0007995104533620179,3.348052632645704e-05,2.8230697353137657e-05,0.0005748175317421556,4.156207069172524e-05,0.00012141903425799683,0.0008045288850553334,,489999
,,,,,,,,0.001,490000
392,0.0007971747545525432,3.118381937383674e-05,2.5974288291763514e-05,0.000573434866964817,4.1787512600421906e-05,0.00012479425640776753,0.000804161187261343,,491249
,,,,,,,,0.001,491250
393,0.0008054853533394635,3.470023148111068e-05,2.8184234906802885e-05,0.0005746947135776281,4.166865619481541e-05,0.0001262372825294733,0.0008042273693718016,,492499
,,,,,,,,0.001,492500
394,0.0007877040770836174,3.3404125133529305e-05,2.785867400234565e-05,0.0005716345040127635,4.03199992433656e-05,0.00011448633449617773,0.0008034012280404568,,493749
,,,,,,,,0.001,493750
395,0.0007965193944983184,3.236657357774675e-05,2.662453698576428e-05,0.0005735103623010218,4.0715742215979844e-05,0.0001233026705449447,0.0008030571043491364,,494999
,,,,,,,,0.001,495000
396,0.000802883121650666,3.339496106491424e-05,2.7313915779814124e-05,0.0005739628686569631,4.229270780342631e-05,0.00012591837730724365,0.0008030484314076602,,496249
,,,,,,,,0.001,496250
397,0.0007957387715578079,3.0696737667312846e-05,2.5638910301495343e-05,0.0005711228586733341,4.0529521356802434e-05,0.00012775084178429097,0.0008026829455047846,,497499
,,,,,,,,0.001,497500
398,0.0007991485763341188,3.2999058021232486e-05,2.7264839445706457e-05,0.0005725434166379273,4.214548607706092e-05,0.00012419589620549232,0.0008025062270462513,,498749
,,,,,,,,0.001,498750
399,0.0007947281701490283,3.2284544431604445e-05,2.7139616577187553e-05,0.0005723090725950897,4.063431697431952e-05,0.00012236049224156886,0.0008021173416636884,,499999
,,,,,,,,0.001,500000
400,0.0007966942503117025,3.297995135653764e-05,2.8299355108174495e-05,0.0005717506282962859,4.14018431911245e-05,0.00012226321268826723,0.0008018461521714926,,501249
,,,,,,,,0.001,501250
401,0.0007990821613930166,3.341742922202684e-05,2.7256006433162838e-05,0.0005719902110286057,4.0666443965164945e-05,0.00012575233995448798,0.000801707967184484,,502499
,,,,,,,,0.001,502500
402,0.0007925067329779267,3.315945286885835e-05,2.7016028980142437e-05,0.00057110475609079,4.106945561943576e-05,0.00012015700485790148,0.000801247893832624,,503749
,,,,,,,,0.001,503750
403,0.000798913009930402,3.145728260278702e-05,2.6466250346857123e-05,0.0005752937286160886,4.0607112168800086e-05,0.00012508739018812776,0.0008011311874724925,,504999
,,,,,,,,0.001,505000
404,0.0007957479683682323,3.305315840407275e-05,2.826357558660675e-05,0.0005740725318901241,4.058041668031365e-05,0.00011977784743066877,0.0008008619770407677,,506249
,,,,,,,,0.001,506250
405,0.0007973740575835109,3.146364542772062e-05,2.697118543437682e-05,0.0005715680890716612,4.057842306792736e-05,0.00012679306382779032,0.0008006875868886709,,507499
,,,,,,,,0.001,507500
406,0.0007982946699485183,3.256075797253288e-05,2.7639553081826307e-05,0.0005718739703297615,3.965442010667175e-05,0.00012656599574256688,0.0008005679701454937,,508749
,,,,,,,,0.001,508750
407,0.0007965604891069233,3.2632367947371677e-05,2.7619036700343713e-05,0.0005718781030736864,4.0053364500636235e-05,0.00012437772238627076,0.0008003675611689687,,509999
,,,,,,,,0.001,510000
408,0.0008011081954464316,3.375517553649843e-05,2.6889560103882104e-05,0.0005741287022829056,4.179367533652112e-05,0.0001245415332959965,0.0008004046394489706,,511249
,,,,,,,,0.001,511250
409,0.0007934393943287432,3.2174713851418346e-05,2.6695650376495905e-05,0.0005714892176911235,4.048859409522265e-05,0.00012259071809239686,0.0008000563248060644,,512499
,,,,,,,,0.001,512500
410,0.0007962917443364859,3.478337384876795e-05,2.8572336304932833e-05,0.0005721432971768081,3.976577499997802e-05,0.0001210272530443035,0.0007998681394383311,,513749
,,,,,,,,0.001,513750
411,0.0007999872323125601,3.39869293384254e-05,2.7153208066010848e-05,0.0005711862468160689,4.031332355225459e-05,0.00012734705524053425,0.0007998740766197443,,514999
,,,,,,,,0.001,515000
412,0.0007948180427774787,3.312008993816562e-05,2.736093483690638e-05,0.0005717951571568847,3.933222615160048e-05,0.00012320959649514407,0.0007996212807483971,,516249
,,,,,,,,0.001,516250
413,0.0007911091088317335,3.0329743822221644e-05,2.630103517731186e-05,0.0005700346664525568,3.9888233004603535e-05,0.00012455675459932536,0.0007991956663317978,,517499
,,,,,,,,0.001,517500
414,0.0007923717494122684,3.446672053541988e-05,2.8924596335855313e-05,0.0005725478404201567,3.9589143852936104e-05,0.00011684398486977443,0.0007988544530235231,,518749
,,,,,,,,0.001,518750
415,0.0007910326239652932,3.2806947274366394e-05,2.7194862923352048e-05,0.0005708669195882976,3.9100428693927824e-05,0.00012106379290344194,0.0007984633557498455,,519999
,,,,,,,,0.001,520000
416,0.0007903170771896839,3.104553616140038e-05,2.601201595098246e-05,0.0005710383411496878,3.846028994303197e-05,0.00012376083759590983,0.000798056076746434,,521249
,,,,,,,,0.001,521250
417,0.0007930196006782353,3.5227101761847734e-05,2.8246153306099586e-05,0.0005710976547561586,3.876884875353426e-05,0.0001196805460494943,0.0007978042121976614,,522499
,,,,,,,,0.001,522500
418,0.0007928302511572838,3.1587806006427854e-05,2.6678633730625734e-05,0.0005718517932109535,3.923073018086143e-05,0.00012348055315669626,0.0007975555490702391,,523749
,,,,,,,,0.001,523750
419,0.0007905850652605295,3.298629599157721e-05,2.7965619665337726e-05,0.000570670934394002,3.817569086095318e-05,0.00012078628788003698,0.0007972070015966892,,524999
,,,,,,,,0.001,525000
420,0.0008030192111618817,3.724171983776614e-05,2.921133091149386e-05,0.0005756158498115838,3.868027124553919e-05,0.00012227038678247482,0.0007974976324476302,,526249
,,,,,,,,0.001,526250
421,0.0007999215158633888,3.542605190887116e-05,2.7797672373708338e-05,0.0005745411035604775,3.9996124542085454e-05,0.0001221614656969905,0.000797618820797652,,527499
,,,,,,,,0.001,527500
422,0.0007892114226706326,3.142224159091711e-05,2.633216354297474e-05,0.0005711690755560994,3.887025741278194e-05,0.0001214178410009481,0.0007971984450705349,,528749
,,,,,,,,0.001,528750
423,0.0007955437176860869,3.343664138810709e-05,2.710966145968996e-05,0.0005704234354197979,3.815318632405251e-05,0.00012642153888009489,0.0007971157319843769,,529999
,,,,,,,,0.001,530000
424,0.0007848516688682139,3.367640601936728e-05,2.7501917429617606e-05,0.000568204908631742,3.794812073465437e-05,0.00011752006685128435,0.0007965025142766535,,531249
,,,,,,,,0.001,531250
425,0.000794779509305954,3.035476584045682e-05,2.5557672415743582e-05,0.000570943986531347,3.890307925757952e-05,0.00012902077287435532,0.0007964163669385016,,532499
,,,,,,,,0.001,532500
426,0.0007919676136225462,3.215871038264595e-05,2.6594969313009642e-05,0.0005682790069840848,3.749855750356801e-05,0.0001274359383387491,0.0007961938972584903,,533749
,,,,,,,,0.001,533750
427,0.00079080875730142,3.323111013742164e-05,2.8183403628645465e-05,0.000572176999412477,3.761255356948823e-05,0.0001196042649098672,0.0007959246868267655,,534999
,,,,,,,,0.001,535000
428,0.000788412056863308,3.223969542887062e-05,2.7031905119656585e-05,0.0005668410449288785,3.839928103843704e-05,0.0001239003468072042,0.00079554901458323,,536249
,,,,,,,,0.001,536250
429,0.0007888213149271905,3.407141412026249e-05,2.866891009034589e-05,0.0005693259299732745,3.9048565668053925e-05,0.00011770595301641151,0.0007952126325108111,,537499
,,,,,,,,0.001,537500
430,0.000787669385317713,3.094812200288288e-05,2.5620498490752652e-05,0.0005708057433366776,3.828943590633571e-05,0.00012200566561659798,0.0007948355050757527,,538749
,,,,,,,,0.001,538750
431,0.0007978613139130175,3.476674828561954e-05,2.8772275982191786e-05,0.0005711495759896934,3.918143920600414e-05,0.00012399158731568605,0.0007949867867864668,,539999
,,,,,,,,0.001,540000
432,0.0007830362301319838,3.322755583212711e-05,2.6799809347721748e-05,0.0005705368239432573,3.773021308006719e-05,0.00011474146594991907,0.0007943892269395292,,541249
,,,,,,,,0.001,541250
433,0.0007882125792093575,3.162826760672033e-05,2.63359397649765e-05,0.0005696160951629281,3.726593786268495e-05,0.00012336677173152566,0.0007940804352983832,,542499
,,,,,,,,0.001,542500
434,0.0007978149806149304,3.596714304876514e-05,3.0178704037098214e-05,0.0005711793783120811,3.982222551712766e-05,0.00012066787166986614,0.0007942671654745936,,543749
,,,,,,,,0.001,543750
435,0.0007885666564106941,3.234619725844823e-05,2.6578098186291754e-05,0.0005720836925320327,3.750602263608016e-05,0.00012005286407656968,0.0007939821225591004,,544999
,,,,,,,,0.001,545000
436,0.0007810923270881176,3.2219759305007756e-05,2.6287227228749543e-05,0.0005693970597349107,3.707260839291848e-05,0.00011611615627771243,0.0007933376473374665,,546249
,,,,,,,,0.001,546250
437,0.0007913948502391577,3.320367250125855e-05,2.885084177250974e-05,0.0005704158684238791,3.7449688534252346e-05,0.00012147544475737959,0.0007932404987514019,,547499
,,,,,,,,0.001,547500
438,0.0007841300684958696,3.179577470291406e-05,2.6475507183931768e-05,0.0005702400230802596,3.7934849387966096e-05,0.00011768389958888292,0.0007927849655970931,,548749
,,,,,,,,0.001,548750
439,0.000788176606874913,3.075638960581273e-05,2.5358700440847315e-05,0.0005701128975488245,3.758597813430242e-05,0.0001243622973561287,0.0007925545796751976,,549999
,,,,,,,,0.001,550000
440,0.0007774048135615885,3.0253515433287248e-05,2.5534423912176862e-05,0.0005689944955520332,3.7005956983193755e-05,0.00011561652354430407,0.0007917970651760697,,551249
,,,,,,,,0.001,551250
441,0.0007911544525995851,3.1866969948168844e-05,2.6562551283859648e-05,0.0005724101793020964,3.754204590222798e-05,0.0001227728062076494,0.0007917649345472455,,552499
,,,,,,,,0.001,552500
442,0.000789610028732568,3.064210250158794e-05,2.5815845219767652e-05,0.000569100899156183,3.777178062591702e-05,0.00012627900287043303,0.0007916571921668947,,553749
,,,,,,,,0.001,553750
443,0.0007818898884579539,3.1465842766920105e-05,2.6779014660860412e-05,0.0005680932081304491,3.634907625382766e-05,0.00011920211545657367,0.0007911688298918307,,554999
,,,,,,,,0.001,555000
444,0.0007825653883628547,3.212418232578784e-05,2.708305328269489e-05,0.0005702195921912789,3.652846862678416e-05,0.0001166095826192759,0.0007907386752776802,,556249
,,,,,,,,0.001,556250
445,0.0007940680952742696,3.592996290535666e-05,2.888595736294519e-05,0.0005718244356103241,3.845211904263124e-05,0.0001189753384096548,0.0007909051491878927,,557499
,,,,,,,,0.001,557500
